product_id,product_name,product_url
11939448,ELLE Cream Women Solid Mules,https://www.nykaafashion.com/elle-cream-women-solid-mules/p/11939448
17494141,BRACHY Pink Full Coverage Bras for Women Comfy No Underwire Plus Size Bra High Impact,https://www.nykaafashion.com/brachy-pink-full-coverage-bras-for-women-comfy-no-underwire-plus-size-bra-high-impact/p/17494141
13906869,Tikhi Imli Beige Solid Gota Kurta with Pant & Dupatta (Set of 3),https://www.nykaafashion.com/tikhi-imli-beige-solid-gota-kurta-with-pant-dupatta-set-of-3/p/13906869
16347849,AAREIN Women Solid Mustard Mid Rise Shorts,https://www.nykaafashion.com/athena-women-solid-mustard-mid-rise-shorts/p/16347849
15513861,Nykd by Nykaa Breathe Cotton Wired Push Up Bra with Detachable Straps-NYB366-Black,https://www.nykaafashion.com/nykd-by-nykaa-breathe-cotton-wired-push-up-bra-with-detachable-straps-nyb366-black/p/15513861
12960585,IYKYK by Nykaa Fashion Tan and Beige Colorblock Square Toe Flats,https://www.nykaafashion.com/iykyk-by-nykaa-fashion-tan-and-beige-colorblock-square-toe-flats/p/12960585
4211581,SHAYE Peacock Cinched Shirt Jacket,https://www.nykaafashion.com/shaye-peacock-cinched-shirt-jacket/p/4211581
14861881,Rain & Rainbow Women Pink Ethnic Motifs Printed Maxi Fit & Flare Tiered Pure Cotton Dress,https://www.nykaafashion.com/rain-rainbow-women-fuchsia-ethnic-motifs-printed-maxi-fit-flare-tiered-pure-cotton-dress/p/14861881
18809015,KVS FAB Women Purple Silk Blend Embroidered Kurta with Pant and Dupatta (Set of 3),https://www.nykaafashion.com/kvs-fab-women-purple-silk-blend-embroidered-kurta-with-pant-and-dupatta-set-of-3/p/18809015
15096278,Nyri Party All Over Tiny Stones With Scallop Border Organza Peach Saree & Unstitched Blouse,https://www.nykaafashion.com/nyri-organza-shimmer-all-over-tiny-stone-with-scallop-border-peach-saree-with-unstitched-blouse/p/15096278
15452273,Baisacrafts Coral Hand Painted Cotton Anarkali Kurta with Pant & Dupatta (Set of 3),https://www.nykaafashion.com/baisacrafts-coral-hand-painted-cotton-anarkali-kurta-with-pant-dupatta-set-of-3/p/15452273
10499024,Styli Brown Button Detail Maxi Dress with Self Tie Belt (Set of 2),https://www.nykaafashion.com/styli-brown-button-detail-maxi-dress-with-self-tie-belt-set-of-2/p/10499024
16878453,Vaamsi Women Black Rayon Blend Floral Printed Straight Kurta Pant & Dupatta (Set of 3),https://www.nykaafashion.com/vaamsi-women-black-rayon-blend-floral-printed-straight-kurta-pant-dupatta-set-of-3/p/16878453
15311274,Styli Womens Beige A-Line Self Design Tiered Midi Cotton Dress,https://www.nykaafashion.com/styli-womens-beige-a-line-self-design-tiered-midi-cotton-dress/p/15311274
15513863,Nykd by Nykaa Non Padded Wirefree Magic Minimizer NYB380 Nude,https://www.nykaafashion.com/nykd-by-nykaa-non-padded-wirefree-magic-minimizer-nyb380-nude/p/15513863
18001959,ONLY Pink Embroidered Jacquard Pant,https://www.nykaafashion.com/only-pink-embroidered-jacquard-pant/p/18001959
15759596,AAREIN Brown Solid- Embellished V-Neck Sheath Dress with Jacket (Set of 2),https://www.nykaafashion.com/athena-brown-solid-embellished-v-neck-sheath-dress-with-jacket-set-of-2/p/15759596
3986902,Nykd by Nykaa Everyday Pretty Lace Bra - Brick NYB190,https://www.nykaafashion.com/nykd-by-nykaa-super-support-bra/p/3986902
19057220,Calvin Klein Multi-Color Hip Briefs (Pack of 3),https://www.nykaafashion.com/calvin-klein-multi-color-hip-briefs-pack-of-3/p/19057220
16672624,Old Marigold Grace Bustier Maxi Sundress,https://www.nykaafashion.com/old-marigold-grace-bustier-maxi-sundress/p/16672624
11108289,WEAVLLITE Cream Silk Blend Embroidered Kurta (Set of 3),https://www.nykaafashion.com/weavllite-cream-silk-blend-embroidered-kurta-set-of-3/p/11108289
16976935,ONEWE INDIA Red Organza Silk Aari Embroidered Kurta with Pant and Dupatta (Set of 3),https://www.nykaafashion.com/onewe-india-red-organza-silk-aari-embroidered-kurta-with-pant-and-dupatta-set-of-3/p/16976935
18037505,Miss Chase A+ Curve Collection Plus Size Women Blue Wide Leg Jeans,https://www.nykaafashion.com/miss-chase-a-curve-collection-plus-size-women-blue-wide-leg-jeans/p/18037505
14087734,MIXT by Nykaa Fashion White V Neck Lace Bodycon Top,https://www.nykaafashion.com/mixt-by-nykaa-fashion-white-v-neck-lace-bodycon-top/p/14087734
11519739,"Nykd by Nykaa Ultimate No Bulge, Shape & Support Non Padded Non Wired Lace Bra NYB033 White",https://www.nykaafashion.com/nykd-by-nykaa-contoured-lacy-bra-white-nyb033/p/11519739
18159530,LooknBook Art Green Colour Tussar Silk with Kalamkari Print Lehenga with Unstitched Choli (Set of 3),https://www.nykaafashion.com/looknbook-art-green-colour-tussar-silk-with-kalamkari-print-lehenga-choli-set-of-3/p/18159530
11099328,The Souled Store Women Original Solids: Pink Boyfriend Shirts,https://www.nykaafashion.com/the-souled-store-women-original-solids-pink-boyfriend-shirts/p/11099328
18431705,Mabish By Sonal Jain Yellow Flare Kurta with Dhoti Pants (Set of 2),https://www.nykaafashion.com/mabish-by-sonal-jain-yellow-flare-kurta-with-dhoti-pants-set-of-2/p/18431705
17034234,Tikhi Imli Teal Blue Embroidered Kurta and Pants with Dupatta (Set of 3),https://www.nykaafashion.com/tikhi-imli-teal-blue-color-multi-embroidered-kurta-and-pants-with-dupatta-set-of-3/p/17034234
13325823,KAFTANIZE Free Soul Jade Olive Green Co-Ord (Set of 2),https://www.nykaafashion.com/kaftanize-free-soul-jade-olive-green-co-ord-set-of-2/p/13325823
